gene1,gene2,weight
BMPR2,TRPC4,914
BMPR2,BMP2,999
BMPR2,GDF9,998
BMPR2,NOG,749
BMPR2,LIMK1,989
BMPR2,GDF7,966
BMPR2,KCNK3,700
BMPR2,SMAD6,864
BMPR2,SMAD1,942
BMPR2,SMAD7,884
BMPR2,ACVR2A,994
BMPR2,BMPR1B,999
BMPR2,ENG,979
BMPR2,CTDNEP1,853
BMPR2,SMAD4,946
BMPR2,AMH,885
BMPR2,BMP8B,957
BMPR2,PAEP,734
BMPR2,BMP15,995
BMPR2,BMP1,707
BMPR2,ACVR1,999
BMPR2,TRPC3,907
BMPR2,SMAD3,958
BMPR2,TGFB1,719
BMPR2,FN1,706
BMPR2,ALK,764
BMPR2,GDF6,973
BMPR2,SMAD2,965
BMPR2,DYNLT1,957
BMPR2,GDF5,995
BMPR2,BMPR1A,999
BMPR2,BMP5,990
BMPR2,BMP8A,973
BMPR2,BMP7,999
BMPR2,TRPC6,929
BMPR2,ACVRL1,997
BMPR2,BMP6,999
BMPR2,TRPC1,924
BMPR2,GDF2,999
BMPR2,SMAD9,990
BMPR2,NIPA1,769
BMPR2,SMURF1,800
BMPR2,SMAD5,984
STARD8,YIPF6,853
STARD8,CDC42,806
STARD8,PLCD1,748
STARD8,RHOA,866
HNRNPR,PRPF19,723
HNRNPR,SNRPD1,718
HNRNPR,CHTOP,731
HNRNPR,LARP7,817
HNRNPR,SNRPD2,710
HNRNPR,FUS,869
HNRNPR,RBM14,815
HNRNPR,MATR3-2,851
HNRNPR,HNRNPA3,925
HNRNPR,HNRNPU,947
HNRNPR,SRSF3,906
HNRNPR,ALYREF,851
HNRNPR,SMN1,906
HNRNPR,DDX21,730
HNRNPR,HNRNPH3,829
HNRNPR,U2AF1,742
HNRNPR,PCBP1,905
HNRNPR,ERH,712
HNRNPR,SRSF7,833
HNRNPR,RTCB,702
HNRNPR,RBMX,936
HNRNPR,HNRNPA2B1,923
HNRNPR,HNRNPM,970
HNRNPR,U2AF2,829
HNRNPR,DDX39B,740
HNRNPR,PTBP1,875
HNRNPR,PCBP2,804
HNRNPR,SRSF5,710
HNRNPR,KHSRP,884
HNRNPR,HNRNPA0,890
HNRNPR,SF3A2,730
HNRNPR,ILF2,928
HNRNPR,SNRPG,715
HNRNPR,HNRNPF,918
HNRNPR,HNRNPC,980
HNRNPR,SYNCRIP,956
HNRNPR,DHX9,909
HNRNPR,HNRNPA1,989
HNRNPR,RPS20,752
HNRNPR,FBL,774
HNRNPR,TAF15,775
HNRNPR,STRBP,719
HNRNPR,GEMIN2,820
HNRNPR,SRSF1,935
HNRNPR,MATR3,714
HNRNPR,SFPQ,784
HNRNPR,HNRNPL,961
HNRNPR,DDX5,844
HNRNPR,ACTB,762
HNRNPR,SRSF9,824
HNRNPR,ILF3,924
HNRNPR,TRA2B,890
HNRNPR,ZFR,793
HNRNPR,SNRPE,712
HNRNPR,SSB,788
HNRNPR,HNRNPH1,947
HNRNPR,PABPC1,719
HNRNPR,SNRPD3,847
HNRNPR,RPSA,732
HNRNPR,DHX15,727
HNRNPR,ELAVL1,735
HNRNPR,EWSR1,786
HNRNPR,TARDBP,899
HNRNPR,HNRNPD,906
HNRNPR,SNRNP70,840
HNRNPR,SRSF2,711
HNRNPR,YBX1,882
HNRNPR,KHDRBS1,868
HNRNPR,SNRPF,811
HNRNPR,PRMT1,766
HNRNPR,HNRNPK,962
WDR46,BRIX1,867
WDR46,RRP9,999
WDR46,MYBBP1A,901
WDR46,RPS23,992
WDR46,UTP3,999
WDR46,PINX1,976
WDR46,NCOA6,801
WDR46,NOM1,707
WDR46,RPS9,996
WDR46,EXOSC3,781
WDR46,B3GALNT1,765
WDR46,REXO4,729
WDR46,RCL1,997
WDR46,RRP7A,999
WDR46,PPAN-P2RY11,740
WDR46,FTSJ3,952
WDR46,DDX24,731
WDR46,RPS15A,957
WDR46,NOC3L,860
WDR46,GTPBP4,797
WDR46,DDX21,869
WDR46,PWP2,998
WDR46,GRWD1,920
WDR46,RBM34,716
WDR46,POLR3B,798
WDR46,RPS14,991
WDR46,EXOSC2,794
WDR46,WDR12,921
WDR46,SNU13,993
WDR46,B3GALT2,764
WDR46,CEBPZ,948
WDR46,UTP11,999
WDR46,RPS27A,829
WDR46,UTP20,999
WDR46,WDR74,703
WDR46,TWISTNB,707
WDR46,RPS13,987
WDR46,RPS3A,989
WDR46,TSR1,907
WDR46,DNTTIP2,997
WDR46,RPLP0,973
WDR46,WDR36,999
WDR46,RSL24D1,728
WDR46,TBL3,999
WDR46,PDCD11,999
WDR46,BMS1,999
WDR46,RPS19BP1,860
WDR46,DDX49,962
WDR46,POLR1B,830
WDR46,NOL10,999
WDR46,GPATCH4,907
WDR46,GNL3L,715
WDR46,LTV1,844
WDR46,MPHOSPH10,999
WDR46,RPS27,971
WDR46,WDR43,999
WDR46,NOL6,999
WDR46,NSUN6,835
WDR46,EXOSC9,804
WDR46,NOC2L,965
WDR46,DDX56,968
WDR46,NOB1,873
WDR46,EXOSC10,980
WDR46,RPF2,877
WDR46,PPAN,837
WDR46,RBM19,888
WDR46,DDX31,812
WDR46,RPS11,981
WDR46,MRNIP,762
WDR46,LOC102724159,989
WDR46,GNL3,747
WDR46,ZNF593,785
WDR46,EXOSC1,825
WDR46,DHX37,985
WDR46,NOL7,807
WDR46,C1D,749
WDR46,IMP4,998
WDR46,NAT10,999
WDR46,DDX10,880
WDR46,NOP2,906
WDR46,RRP1B,754
WDR46,UTP18,999
WDR46,WDR18,845
WDR46,PWP1,726
WDR46,UTP25,936
WDR46,AATF,998
WDR46,WDR3,999
WDR46,NOP14,999
WDR46,EMG1,998
WDR46,TMEM41B,768
WDR46,FCF1,999
WDR46,RPS5,988
WDR46,NIP7,840
WDR46,DDX52,971
WDR46,NOP56,999
WDR46,RRP15,871
WDR46,RPS28,982
WDR46,RRP1,800
WDR46,POLR1E,741
WDR46,DCAF13,999
WDR46,PUM3,948
WDR46,NOP53,739
WDR46,UTP6,999
WDR46,SPOUT1,736
WDR46,RPS4X,932
WDR46,RPS7,993
WDR46,PES1,923
WDR46,PNO1,971
WDR46,RPL4,864
WDR46,EXOSC8,847
WDR46,PFDN6,824
WDR46,RRP36,745
WDR46,GNL2,914
WDR46,GCC1,804
WDR46,EBNA1BP2,928
WDR46,MTREX,900
WDR46,RPS17,804
WDR46,DDX27,901
WDR46,TFB2M,706
WDR46,CD74,775
WDR46,WDR75,999
WDR46,UTP15,999
WDR46,RPS6,994
WDR46,RPS2,825
WDR46,RPS8,985
WDR46,DDX54,870
WDR46,DKC1,737
WDR46,DIMT1,959
WDR46,RRP12,898
WDR46,RTCA,857
WDR46,C1orf131,800
WDR46,EXOSC5,777
WDR46,UTP4,999
WDR46,HEATR1,999
WDR46,FBL,996
WDR46,ESF1,879
WDR46,UTP14A,999
WDR46,MRTO4,968
WDR46,NOP9,718
WDR46,NOC4L,999
WDR46,NOP58,998
WDR46,TAPBP,858
WDR46,RRP8,839
WDR46,IMP3,998
WDR46,RRS1,880
WDR46,MCC,857
WDR46,RPS24,981
WDR46,RPS27L,863
WDR46,MRPS12,836
WDR46,DDX28,710
WDR46,NOL11,967
WDR46,SDAD1,881
WDR46,NGDN,999
WDR46,KRR1,999
WDR46,FBLL1,972
WDR46,RBM28,964
WDR46,BOP1,969
WDR46,RPS12,932
WDR46,RPS16,982
WDR46,BYSL,999
WDR46,RSL1D1,986
WDR46,RPS18,994
WDR46,DDX18,715
WDR46,EXOSC7,834
WDR46,DDX47,974
WDR46,NLE1,773
WDR46,RPP38,835
WDR46,KRI1,781
WDR46,B3GALT1,763
WDR46,SURF6,763
WDR46,RPS19,976
WDR46,UTP14C,986
WDR46,EXOSC4,793
WDR46,DHX15,782
WDR46,UTP23,906
WDR46,POLR1A,726
WDR46,B3GALT4,829
HTR1D,MAOB,779
HTR1D,EDN3,707
HTR1D,GNG4,706
HTR1D,GNB3,764
HTR1D,NPY,725
HTR1D,GNB2,744
HTR1D,GNAI1,967
HTR1D,HTR1E,742
HTR1D,HTR1B,952
HTR1D,GNGT1,710
HTR1D,SST,727
HTR1D,GNB1,973
HTR1D,GNB5,741
HTR1D,GNG2,938
HTR1D,GNG7,804
HTR1D,OXT,718
HTR1D,EDN1,730
HTR1D,TPH1,802
HTR1D,SLC6A4,921
HTR1D,HTR3A,793
HTR1D,GNB4,744
ABITRAM,PEX26,879
ABITRAM,PEX6,866
ABITRAM,SYNJ2BP,826
ABITRAM,PUS10,801
ABITRAM,FRRS1L,882
C1QC,C1QA,999
C1QC,TYROBP,724
C1QC,CALR,908
C1QC,C2,944
C1QC,AIF1,728
C1QC,C4A,972
C1QC,C1QB,999
C1QC,VSIG4,943
C1QC,C4B,967
C1QC,C1S,992
C1QC,SERPING1,959
C1QC,COLEC11,727
C1QC,C1R,993
C1QC,LOC102723407,908
C1QC,CSF1R,809
C1QA,P2RY12,714
C1QA,CALR,943
C1QA,MBL2,852
C1QA,CTSS,746
C1QA,C2,950
C1QA,CD93,857
C1QA,AIF1,847
C1QA,C1QB,999
C1QA,FOLR2,821
C1QA,CD68,746
C1QA,TMEM119,705
C1QA,ITGAM,703
C1QA,C1S,990
C1QA,C1QBP,800
C1QA,SERPING1,973
C1QA,TREM2,854
C1QA,LOC102723407,908
C1QA,FCER1G,792
C1QA,ITGB2,736
C1QA,MS4A4A,803
C1QA,C5AR1,810
C1QA,TYROBP,890
C1QA,LAPTM5,702
C1QA,C3AR1,837
C1QA,C4A,983
C1QA,FCGR3A,702
C1QA,CD163,727
C1QA,VSIG4,971
C1QA,C4B,972
C1QA,FCN1,710
C1QA,CFB,795
C1QA,C1QC,999
C1QA,COLEC11,775
C1QA,C1R,988
C1QA,MRC1,703
C1QA,CSF1R,906
ELP1,NFKBIA,767
ELP1,ELP6,990
ELP1,ELP2,998
ELP1,IKBKG,775
ELP1,MPG,749
ELP1,ELP3,999
ELP1,ESF1,823
ELP1,KTI12,909
ELP1,ELP5,999
ELP1,ELP4,999
ELP1,MOCS3,700
ELP1,CHUK,876
ELP1,DPH3,798
RING1,YY2,737
RING1,YAF2,999
RING1,CBX3,975
RING1,SKP1,937
RING1,MAX,802
RING1,CSNK2B,720
RING1,H2AC18,946
RING1,CSNK2A2,909
RING1,KIFC1,711
RING1,CUL7,918
RING1,TFDP1,795
RING1,PHC3,990
RING1,RAD51,782
RING1,UBE2C,912
RING1,BMI1,999
RING1,PCGF6,999
RING1,RXRB,722
RING1,SLC39A7,730
RING1,SCMH1,971
RING1,YY1,987
RING1,ANAPC15,901
RING1,PCGF3,999
RING1,ANAPC1,901
RING1,PHC2,998
RING1,EZH1,978
RING1,RGL2,742
RING1,ANAPC10,908
RING1,SLC25A3,984
RING1,ANAPC7,902
RING1,JARID2,729
RING1,COMMD3-BMI1,997
RING1,BCORL1,830
RING1,AUTS2,789
RING1,ZFP42,728
RING1,EHMT1,771
RING1,CBX4,999
RING1,H3-5,744
RING1,E2F1,721
RING1,PHC1,999
RING1,UBE2S,960
RING1,CDC27,902
RING1,ARIH2,732
RING1,ASXL2,704
RING1,UBE2E2,751
RING1,HDAC2,954
RING1,CBX8,999
RING1,USP7,895
RING1,ASXL1,920
RING1,AEBP2,952
RING1,E2F6,985
RING1,H2AX,707
RING1,EED,986
RING1,ANAPC5,912
RING1,HSD17B8,790
RING1,BRCA1,917
RING1,RBBP7,959
RING1,RBBP4,956
RING1,BABAM2,903
RING1,UBE2L3,845
RING1,RNF2,999
RING1,WDR5,903
RING1,ANAPC4,901
RING1,CBX1,991
RING1,BRCC3,915
RING1,H2AC20,945
RING1,CDC16,903
RING1,SUZ12,987
RING1,L3MBTL2,972
RING1,H2AC8,826
RING1,SCML2,964
RING1,TTK,920
RING1,ANAPC13,900
RING1,ANAPC11,908
RING1,H4C6,707
RING1,PCGF2,999
RING1,H3-2,744
RING1,BCOR,994
RING1,BRCA2,739
RING1,MGA,810
RING1,CSNK2A1,819
RING1,RYBP,999
RING1,KDM2B,996
RING1,EHMT2,798
RING1,PCGF1,999
RING1,FBRS,827
RING1,BUB1B,722
RING1,CDC26,900
RING1,BAP1,915
RING1,CBX6,997
RING1,CBX7,999
RING1,PCGF5,999
RING1,CBX2,999
RING1,RPS18,708
RING1,H3-3B,870
RING1,UBAP2L,902
RING1,H3-4,744
RING1,HDAC1,849
RING1,MECOM,714
RING1,GATAD2B,700
RING1,UBE2D3,851
RING1,ELOB,736
RING1,CDC23,903
RING1,H3C12,868
RING1,EZH2,989
RING1,TP53,819
RING1,H3C13,869
RING1,BARD1,926
RING1,ANAPC2,913
RING1,ANAPC16,902
HSD17B8,CYP11B1,920
HSD17B8,CYP1B1,933
HSD17B8,HSD17B3,964
HSD17B8,CYP17A1,935
HSD17B8,RPS18,882
HSD17B8,SRD5A2,919
HSD17B8,HSD17B7,957
HSD17B8,HSD3B2,923
HSD17B8,MCAT,820
HSD17B8,CYP11B2,919
HSD17B8,HTD2,938
HSD17B8,PFDN6,883
HSD17B8,CYP19A1,932
HSD17B8,CYP3A4,921
HSD17B8,RING1,790
HSD17B8,CYP1A1,926
HSD17B8,SRD5A3,927
HSD17B8,AKR1D1,924
HSD17B8,HSD17B2,935
HSD17B8,HSD3B1,929
HSD17B8,CBR4,999
HSD17B8,SULT1E1,921
HSD17B8,SRD5A1,922
HSD17B8,HSD17B1,959
HSD17B8,OXSM,981
HSD17B8,RGL2,854
HSD17B8,COL11A2,802
HSD17B8,HSD17B6,918
HSD17B8,AKR1C3,936
HSD17B8,FASN,949
HSD17B8,SLC39A7,936
HSD17B8,HSD17B12,973
HSD17B8,RXRB,798
HSD17B8,CYP3A5,923
HSD17B8,KIFC1,820
HSD17B8,MECR,779
HSD17B8,DHRS11,936
ACTL7B,ACTR10,740
ACTL7B,DCTN2,748
ACTL7B,CTNNAL1,936
KLF4,SMAD2,832
KLF4,PRDM14,781
KLF4,CEBPB,889
KLF4,FOXO1,861
KLF4,HDAC1,735
KLF4,ZNF750,855
KLF4,MYCL,716
KLF4,CDH1,809
KLF4,ESRRB,798
KLF4,EP300,945
KLF4,EZH2,715
KLF4,TP53,925
KLF4,SMAD4,709
KLF4,STAT3,750
KLF4,HDAC3,768
KLF4,TCF4,702
KLF4,SMARCA4,742
KLF4,FOXP1,860
KLF4,NANOG,994
KLF4,POU5F1,994
KLF4,MYC,945
KLF4,LIN28A,971
KLF4,NR5A2,704
KLF4,SRF,771
KLF4,FGF2,743
KLF4,CTNNB1,991
KLF4,CREBBP,867
KLF4,CTBP1,779
KLF4,FBXO15,844
KLF4,TBX3,878
KLF4,MYOCD,833
KLF4,STAT6,722
KLF4,YAP1,743
KLF4,SUMO1,735
KLF4,HDAC2,949
KLF4,PBX1,862
KLF4,ESRRA,705
KLF4,GHRL,773
KLF4,SOX1,747
KLF4,AKT1,784
KLF4,FOS,705
KLF4,SOX2,998
KLF4,KDM6A,724
KLF4,DPPA3,740
KLF4,LIF,863
KLF4,FOXO3,860
KLF4,TET2,795
KLF4,EPAS1,704
SLC39A7,SLC30A6,877
SLC39A7,DSE,761
SLC39A7,SLC30A1,807
SLC39A7,KIFC1,862
SLC39A7,SLC39A2,705
SLC39A7,RXRB,803
SLC39A7,SLC30A9,804
SLC39A7,COL11A2,780
SLC39A7,RGL2,814
SLC39A7,SLC30A2,739
SLC39A7,HSD17B8,936
SLC39A7,SLC30A7,864
SLC39A7,SLC39A3,719
SLC39A7,RING1,730
SLC39A7,SLC39A9,857
SLC39A7,SART1,707
SLC39A7,PFDN6,941
SLC39A7,SLC30A4,765
SLC39A7,SLC30A10,760
SLC39A7,STUB1,874
SLC39A7,RPS18,908
SLC39A7,SLC39A1,848
SLC39A7,BCS1L,825
SLC39A7,SLC39A11,842
SLC39A7,SLC30A3,722
SLC39A7,SLC30A5,859
RXRB,NCOR2,720
RXRB,NCOA2,951
RXRB,SLC39A7,803
RXRB,PPARD,948
RXRB,RXRG,938
RXRB,PAX8,902
RXRB,RARB,992
RXRB,KIFC1,746
RXRB,MED16,761
RXRB,NCOA3,857
RXRB,NR1H3,998
RXRB,RARG,946
RXRB,NR4A2,704
RXRB,COL11A2,817
RXRB,RGL2,788
RXRB,PPARG,980
RXRB,RARS1,761
RXRB,NCOR1,883
RXRB,NR1H4,878
RXRB,NCOA1,881
RXRB,NR1H2,993
RXRB,RING1,722
RXRB,PPARA,932
RXRB,HSD17B8,798
RXRB,MED1,734
RXRB,SREBF1,702
RXRB,RPS18,734
RXRB,RXRA,934
RXRB,RARA,993
AR,CCND1,955
AR,YY1,727
AR,FLNB,779
AR,NCOR2,971
AR,PKN1,873
AR,PIAS1,924
AR,USP26,829
AR,DCAF6,798
AR,NCOA2,999
AR,FHL2,724
AR,HSPB2,738
AR,SPOP,953
AR,KDM1A,996
AR,KDM6A,765
AR,PTEN,892
AR,RCOR1,715
AR,H2AZ1,754
AR,BRD2,799
AR,ZMIZ1,802
AR,RB1,878
AR,GTF2F1,732
AR,AKT1,895
AR,EGFR,864
AR,EFCAB6,712
AR,KDM4C,823
AR,HOXB13,825
AR,KDM3A,732
AR,SMARCA2,703
AR,PTGES3,946
AR,DNAJB1,735
AR,KMT2D,713
AR,TGFB1I1,942
AR,PIAS2,873
AR,ERBB2,788
AR,NCOA3,997
AR,UBE3A,807
AR,PRKACA,939
AR,FKBP4,928
AR,HSP90B1,935
AR,ERG,893
AR,YAP1,847
AR,SUMO1,747
AR,TMPRSS2,974
AR,NCOA4,999
AR,TOP2B,774
AR,SART3,706
AR,KDM5B,788
AR,FKBP5,905
AR,FOXA1,996
AR,TRIM24,737
AR,NR3C2,710
AR,E2F1,801
AR,PAK6,962
AR,FOXA2,857
AR,SP1,837
AR,RNF4,740
AR,PRKACG,938
AR,KLK2,919
AR,MDM2,998
AR,NCOR1,991
AR,KLKB1,732
AR,CREBBP,960
AR,CTNNB1,996
AR,PMEPA1,819
AR,SPDEF,728
AR,CAV1,820
AR,KDM4A,745
AR,ETS1,781
AR,MYC,700
AR,STUB1,931
AR,USP14,905
AR,RUNX2,881
AR,IGF1,747
AR,IGF1R,808
AR,GNRH1,779
AR,NCOA1,984
AR,PRKCB,731
AR,GAPDH,828
AR,MAMLD1,751
AR,CYP19A1,787
AR,UXT,754
AR,RAD54L2,858
AR,SIAH2,726
AR,ZBTB16,752
AR,USP12,856
AR,BRCA1,908
AR,SIRT1,728
AR,ESR1,981
AR,DAXX,848
AR,NKX3-1,950
AR,MED1,811
AR,HSPA1B,734
AR,KDM5D,882
AR,CALR,706
AR,UBE2I,860
AR,FLNC,777
AR,TNK2,823
AR,HDAC3,730
AR,MYCN,759
AR,SMARCA4,874
AR,SRC,985
AR,ETV1,884
AR,H3C13,786
AR,RCHY1,939
AR,HSPA4,925
AR,PRKACB,938
AR,GSK3B,841
AR,KAT5,765
AR,NR0B1,865
AR,STAT3,907
AR,JUN,840
AR,SMAD4,859
AR,EP300,952
AR,HSP90AB1,999
AR,H3C12,778
AR,EZH2,978
AR,TP53,905
AR,BRD4,969
AR,NR3C1,795
AR,NONO,775
AR,EGF,743
AR,BUD31,912
AR,TCF20,752
AR,SRY,703
AR,H3-3B,839
AR,HDAC1,964
AR,HSP90AA1,999
AR,CYP17A1,797
AR,NR0B2,770
AR,FOXO1,921
AR,SMAD3,953
AR,BAG1,714
AR,FLNA,839
AR,SRD5A2,821
AR,MAGEA11,898
AR,FOLH1,722
AR,HIF1A,871
AR,RNF14,967
AR,KLK3,995
AR,PGR,766
TMEM38B,FKBP10,832
TMEM38B,SERPINF1,706
TMEM38B,CRTAP,833
TMEM38B,MBTPS2,722
TMEM38B,CREB3L1,733
TMEM38B,SEC24D,753
TMEM38B,PLOD2,733
TMEM38B,IFITM5,775
TMEM38B,P3H1,796
FZD8,CTNNB1,798
FZD8,DVL1,879
FZD8,WNT3,998
FZD8,GNAQ,913
FZD8,WNT3A,989
FZD8,ZNRF3,942
FZD8,WNT16,897
FZD8,DVL3,926
FZD8,ROR1,754
FZD8,WNT2,962
FZD8,WNT9B,839
FZD8,DKK1,776
FZD8,FZD2,704
FZD8,LRP6,994
FZD8,RYK,962
FZD8,WNT8A,951
FZD8,WNT1,995
FZD8,WNT2B,953
FZD8,DKK2,777
FZD8,RSPO1,779
FZD8,WNT5A,956
FZD8,WNT7B,923
FZD8,DKK3,753
FZD8,WNT8B,855
FZD8,LYPD6,727
FZD8,DVL2,937
FZD8,DKK4,787
FZD8,SFRP2,809
FZD8,FZD1,744
FZD8,WNT7A,863
FZD8,WNT10A,908
FZD8,BAMBI,919
FZD8,RSPO3,724
FZD8,WNT6,906
FZD8,WNT10B,905
FZD8,WNT4,958
FZD8,WNT5B,961
FZD8,LRP5,974
FZD8,SFRP4,715
FZD8,GPC4,917
FZD8,RNF43,955
FZD8,ROR2,805
FZD8,SFRP1,768
FZD8,IGFBP4,838
FZD8,WNT9A,861
FZD8,WNT11,994
HSPG2,LUM,780
HSPG2,FGF9,949
HSPG2,FGF22,949
HSPG2,ITGA2,937
HSPG2,CSPG4,735
HSPG2,FGF13,966
HSPG2,SDC1,966
HSPG2,FGF17,947
HSPG2,APP,841
HSPG2,IAPP,703
HSPG2,ITGB1,947
HSPG2,HGF,746
HSPG2,VTN,797
HSPG2,GRN,907
HSPG2,PDGFB,718
HSPG2,APCS,739
HSPG2,NID2,999
HSPG2,FGF5,946
HSPG2,VCAN,805
HSPG2,FBN1,849
HSPG2,NDST1,717
HSPG2,FGF8,946
HSPG2,TINAGL1,819
HSPG2,PRL,710
HSPG2,DCN,986
HSPG2,AGRN,993
HSPG2,LAMC1,820
HSPG2,FGF2,998
HSPG2,LRP1,809
HSPG2,FGF7,990
HSPG2,ACAN,891
HSPG2,MMP15,826
HSPG2,EXT1,756
HSPG2,MMP14,864
HSPG2,ECM1,809
HSPG2,FGF10,931
HSPG2,FGF16,949
HSPG2,ELN,810
HSPG2,FMOD,810
HSPG2,FGF4,953
HSPG2,FBLN2,993
HSPG2,LAMB1,782
HSPG2,CTSS,833
HSPG2,THBS1,841
HSPG2,CD44,802
HSPG2,FGF1,901
HSPG2,SDC3,746
HSPG2,SDC2,793
HSPG2,MMP13,840
HSPG2,DAG1,999
HSPG2,PRELP,839
HSPG2,DMD,789
HSPG2,FGF3,946
HSPG2,EGF,877
HSPG2,BMP1,724
HSPG2,COLQ,871
HSPG2,COL18A1,894
HSPG2,KDR,975
HSPG2,ACHE,895
HSPG2,FGF6,948
HSPG2,APOE,954
HSPG2,FGF20,949
HSPG2,APOB,792
HSPG2,SDC4,785
HSPG2,MSTN,849
HSPG2,SPARC,733
HSPG2,NID1,999
HSPG2,FGFBP1,884
HSPG2,HS2ST1,705
HSPG2,FGF18,970
HSPG2,BGN,997
HSPG2,BCAN,743
HSPG2,TGFB1,750
HSPG2,FN1,996
HSPG2,GPC1,894
HSPG2,LAMA1,833
HSPG2,FBLN1,904
HSPG2,CCN2,909
AOX1,CYP26B1,921
AOX1,UGT1A8,941
AOX1,PCCB,829
AOX1,SUOX,966
AOX1,ADH4,937
AOX1,CYP4A22,917
AOX1,PCCA,825
AOX1,ACSS2,815
AOX1,RDH11,914
AOX1,UGT1A3,941
AOX1,DBT,807
AOX1,UGT1A9,942
AOX1,CYP2C9,964
AOX1,HSD17B6,918
AOX1,ACOX1,928
AOX1,UPB1,840
AOX1,MOCS1,962
AOX1,RDH16,921
AOX1,ACADS,833
AOX1,CYP3A5,937
AOX1,CYP3A7,925
AOX1,ALDH6A1,917
AOX1,ALDH1A1,951
AOX1,CYP26A1,926
AOX1,CYP2C8,950
AOX1,CYP2S1,929
AOX1,MAOA,947
AOX1,RDH10,910
AOX1,ADH1A,942
AOX1,ADH7,930
AOX1,HIBADH,903
AOX1,GDA,752
AOX1,BCO1,927
AOX1,ADH5,938
AOX1,ADH6,933
AOX1,DHRS3,910
AOX1,PNPO,932
AOX1,ENSP00000480571,924
AOX1,UGT2B17,939
AOX1,UGT1A5,940
AOX1,EHHADH,920
AOX1,UGT1A1,941
AOX1,RDH8,917
AOX1,CYP26C1,917
AOX1,ECHDC1,832
AOX1,ACSS3,816
AOX1,ASMT,918
AOX1,ACSS1,810
AOX1,PDXK,928
AOX1,AGXT2,910
AOX1,GPHN,838
AOX1,CYP1A2,948
AOX1,UGT2B11,937
AOX1,UGT2B4,937
AOX1,UGT2B28,938
AOX1,ACOX3,834
AOX1,UGT1A10,941
AOX1,SDR16C5,909
AOX1,UGT2B15,941
AOX1,DHRS4,941
AOX1,CYP3A4,956
AOX1,UGT2A3,940
AOX1,UGT1A4,946
AOX1,CYP1A1,941
AOX1,MAOB,969
AOX1,ADH1C,932
AOX1,CYP2B6,963
AOX1,CYP4A11,924
AOX1,CYP2A6,956
AOX1,DHRS9,916
AOX1,ADH1B,952
AOX1,MOCS2,945
AOX1,RDH12,914
AOX1,ABAT,905
AOX1,UGT2B7,943
AOX1,CYP2C18,916
AOX1,PDXP,919
AOX1,UGT2B10,946
AOX1,UGT1A6,946
AOX1,ACSF3,920
AOX1,ALDH1A2,938
AOX1,NNMT,957
AOX1,UGT1A7,941
AOX1,RDH5,910
AOX1,PHOSPHO2,900
AOX1,MOCOS,978
AOX1,ALDH1A3,952
AOX1,UGT2A2,936
CCNY,CDK14,999
CCNY,CCNYL1,702
CCNY,CDK15,767
CCNY,CDK16,970
CCNY,CCNB3,858
COL11A2,COL1A2,953
COL11A2,COL16A1,794
COL11A2,COL5A3,911
COL11A2,RPS18,805
COL11A2,COL2A1,965
COL11A2,COL1A1,868
COL11A2,PFDN6,717
COL11A2,COL3A1,862
COL11A2,PCOLCE,800
COL11A2,COL11A1,952
COL11A2,HSD17B8,802
COL11A2,LHFPL5,856
COL11A2,COL6A3,717
COL11A2,COL5A2,904
COL11A2,COL5A1,891
COL11A2,RGL2,790
COL11A2,HAPLN1,702
COL11A2,SLC39A7,780
COL11A2,LUM,949
COL11A2,RXRB,817
COL11A2,KIFC1,795
ABCA1,NR1H3,967
ABCA1,LCAT,912
ABCA1,CD36,831
ABCA1,CDC42,748
ABCA1,PPARG,820
ABCA1,CYP7A1,862
ABCA1,APOA1,999
ABCA1,UTRN,706
ABCA1,SCARB1,934
ABCA1,XPR1,940
ABCA1,HMGCS1,755
ABCA1,GULP1,829
ABCA1,APOC3,744
ABCA1,SREBF2,940
ABCA1,NIPSNAP3A,707
ABCA1,STAT3,815
ABCA1,APOE,980
ABCA1,NPC1,816
ABCA1,APOB,861
ABCA1,MYLIP,818
ABCA1,INS-IGF2,750
ABCA1,SPTLC1,871
ABCA1,SNTB2,830
ABCA1,RXRA,916
ABCA1,LPA,740
ABCA1,CETP,831
ABCA1,SREBF1,905
ABCA1,HMGCR,866
ABCA1,APOA2,874
ABCA1,LIPC,746
ABCA1,ZDHHC8,773
ABCA1,NIPSNAP3B,715
ABCA1,NPC1L1,815
ABCA1,SNTB1,750
ABCA1,NR1H4,754
ABCA1,INS,742
ABCA1,PLTP,829
ABCA1,PPARA,877
ABCA1,SCARB2,830
ABCA1,LIPA,736
ABCA1,NR1H2,991
VSIG4,FOLR2,837
VSIG4,CD163,938
VSIG4,CLEC4F,702
VSIG4,C1QB,961
VSIG4,C3AR1,783
VSIG4,TMIGD3,764
VSIG4,TYROBP,740
VSIG4,C1QA,971
VSIG4,CSF1R,859
VSIG4,MS4A4A,958
VSIG4,C3,999
VSIG4,C1QC,943
OXLD1,GRPEL2,816
NIPSNAP3B,SPIC,840
NIPSNAP3B,ABCA1,715
RAP1GAP,RASA1,837
RAP1GAP,RAP1B,947
RAP1GAP,RAP2A,764
RAP1GAP,RAP1A,952
NIPSNAP3A,SPIC,934
NIPSNAP3A,ABCA1,707
PARD3,RASSF8,887
PARD3,CGN,774
PARD3,NECTIN3,945
PARD3,TIAM1,991
PARD3,NECTIN2,915
